shard,stage,side,pattern,rho_bar,nu,M,seed,image,arm,imageset,mismatch,blocked_by
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_01,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_01,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_01,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_01,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_02,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_02,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_02,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_02,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_03,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_03,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_03,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_03,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_04,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_04,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_04,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_04,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_05,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_05,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_05,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_05,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_06,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_06,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_06,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_06,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_07,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_07,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_07,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_07,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_08,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_08,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_08,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_08,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_09,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_09,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_09,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_09,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_10,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_10,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_10,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_10,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_11,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_11,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_11,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_11,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_12,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_12,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_12,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_12,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_13,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_13,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_13,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_13,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_14,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_14,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_14,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_14,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_15,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_15,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_15,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_15,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_16,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_16,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_16,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_16,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_17,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_17,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_17,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_17,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_18,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_18,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_18,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_18,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_19,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_19,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_19,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_19,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_20,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_20,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_20,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_20,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_21,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_21,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_21,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_21,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_22,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_22,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_22,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_22,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_23,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_23,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_23,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,stl_23,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,usaf_bars,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,usaf_bars,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,usaf_bars,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,usaf_bars,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,fine_lines,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,fine_lines,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,fine_lines,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,fine_lines,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,text,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,text,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,text,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,text,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,sparse_dots,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,sparse_dots,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,sparse_dots,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,sparse_dots,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,low_contrast,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,low_contrast,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,low_contrast,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,low_contrast,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,gray_staircase,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,gray_staircase,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,gray_staircase,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,50,4096,4,gray_staircase,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_00,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_00,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_00,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_00,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_00,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_01,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_01,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_01,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_01,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_01,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_02,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_02,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_02,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_02,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_02,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_03,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_03,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_03,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_03,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_03,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_04,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_04,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_04,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_04,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_04,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_05,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_05,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_05,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_05,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_05,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_06,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_06,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_06,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_06,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_06,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_07,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_07,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_07,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_07,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_07,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_08,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_08,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_08,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_08,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_08,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_09,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_09,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_09,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_09,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_09,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_10,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_10,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_10,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_10,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_10,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_11,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_11,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_11,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_11,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_11,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_12,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_12,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_12,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_12,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_12,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_13,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_13,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_13,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_13,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_13,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_14,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_14,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_14,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_14,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_14,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_15,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_15,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_15,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_15,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_15,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_16,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_16,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_16,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_16,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_16,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_17,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_17,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_17,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_17,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_17,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_18,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_18,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_18,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_18,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_18,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_19,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_19,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_19,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_19,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_19,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_20,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_20,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_20,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_20,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_20,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_21,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_21,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_21,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_21,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_21,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_22,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_22,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_22,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_22,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_22,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_23,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_23,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_23,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_23,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,stl_23,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,usaf_bars,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,usaf_bars,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,usaf_bars,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,usaf_bars,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,usaf_bars,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,fine_lines,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,fine_lines,POISSON-LIN,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,fine_lines,SAT-POISSON,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,fine_lines,PRECORRECT,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,fine_lines,GI,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,text,RQL,conf,,
S2A_NATURAL_03,S2A_NATURAL,64,bern50,0.05,100,4096,0,text,POISSON-LIN,conf,,
